NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
16;1;8;2:28.435;0;;47.713;0;48.791;0;51.931;0;93.1;18:41.484;14:24:30.307;0:47.713;0:48.791;0:51.931;136.0;;Am;;Toyota Gazoo Racing;GF;47.713;48.791;51.931;21.670;21.670;26.043;47.713;22.175;1:09.888;26.616;1:36.504;19.797;1:56.301;32.134;2:28.435
16;1;9;1:53.014;0;;38.066;0;37.336;0;37.612;0;122.3;20:34.498;14:26:23.321;0:38.066;0:37.336;0:37.612;188.2;;Am;;Toyota Gazoo Racing;GF;38.066;37.336;37.612;15.494;15.494;22.572;38.066;15.412;53.478;21.924;1:15.402;14.138;1:29.540;23.474;1:53.014
16;1;10;1:52.350;0;;37.615;0;37.145;0;37.590;0;123.0;22:26.848;14:28:15.671;0:37.615;0:37.145;0:37.590;188.2;;Am;;Toyota Gazoo Racing;GF;37.615;37.145;37.59;15.605;15.605;22.01;37.615;15.424;53.039;21.721;1:14.760;14.257;1:29.017;23.333;1:52.350
16;1;11;1:53.044;0;;37.547;0;38.015;0;37.482;0;122.2;24:19.892;14:30:08.715;0:37.547;0:38.015;0:37.482;185.2;;Am;;Toyota Gazoo Racing;GF;37.547;38.015;37.482;15.447;15.447;22.1;37.547;15.664;53.211;22.351;1:15.562;14.183;1:29.745;23.299;1:53.044
16;1;12;1:52.119;2;;37.620;0;37.234;0;37.265;0;123.2;26:12.011;14:32:00.834;0:37.620;0:37.234;0:37.265;188.2;;Am;;Toyota Gazoo Racing;GF;37.62;37.234;37.265;15.611;15.611;22.009;37.620;15.623;53.243;21.611;1:14.854;14.044;1:28.898;23.221;1:52.119
16;1;13;1:52.205;0;;37.463;2;37.210;0;37.532;0;123.1;28:04.216;14:33:53.039;0:37.463;0:37.210;0:37.532;185.2;;Am;;Toyota Gazoo Racing;GF;37.463;37.21;37.532;15.524;15.524;21.939;37.463;15.39;52.853;21.82;1:14.673;14.209;1:28.882;23.323;1:52.205
16;1;14;1:52.219;0;;37.833;0;37.037;0;37.349;0;123.1;29:56.435;14:35:45.258;0:37.833;0:37.037;0:37.349;190.1;;Am;;Toyota Gazoo Racing;GF;37.833;37.037;37.349;15.664;15.664;22.169;37.833;15.369;53.202;21.668;1:14.870;14.082;1:28.952;23.267;1:52.219
16;1;15;1:52.492;0;;37.682;0;37.345;0;37.465;0;122.8;31:48.927;14:37:37.750;0:37.682;0:37.345;0:37.465;189.1;;Am;;Toyota Gazoo Racing;GF;37.682;37.345;37.465;15.576;15.576;22.106;37.682;15.297;52.979;22.048;1:15.027;14.203;1:29.230;23.262;1:52.492
16;1;16;1:52.404;0;;37.603;0;37.236;0;37.565;0;122.9;33:41.331;14:39:30.154;0:37.603;0:37.236;0:37.565;189.1;;Am;;Toyota Gazoo Racing;GF;37.603;37.236;37.565;15.496;15.496;22.107;37.603;15.526;53.129;21.71;1:14.839;14.217;1:29.056;23.348;1:52.404
16;1;17;1:52.540;0;;37.873;0;37.404;0;37.263;2;122.8;35:33.871;14:41:22.694;0:37.873;0:37.404;0:37.263;189.1;;Am;;Toyota Gazoo Racing;GF;37.873;37.404;37.263;15.784;15.784;22.089;37.873;15.606;53.479;21.798;1:15.277;14.067;1:29.344;23.196;1:52.540
16;1;18;1:52.241;0;;37.661;0;37.101;0;37.479;0;123.1;37:26.112;14:43:14.935;0:37.661;0:37.101;0:37.479;188.2;;Am;;Toyota Gazoo Racing;GF;37.661;37.101;37.479;15.533;15.533;22.128;37.661;15.506;53.167;21.595;1:14.762;14.032;1:28.794;23.447;1:52.241
16;1;19;1:52.589;0;;37.911;0;37.180;0;37.498;0;122.7;39:18.701;14:45:07.524;0:37.911;0:37.180;0:37.498;190.1;;Am;;Toyota Gazoo Racing;GF;37.911;37.18;37.498;15.564;15.564;22.347;37.911;15.488;53.399;21.692;1:15.091;14.086;1:29.177;23.412;1:52.589
16;1;20;1:52.280;0;;37.508;0;37.494;0;37.278;0;123.1;41:10.981;14:46:59.804;0:37.508;0:37.494;0:37.278;188.2;;Am;;Toyota Gazoo Racing;GF;37.508;37.494;37.278;15.545;15.545;21.963;37.508;15.808;53.316;21.686;1:15.002;14.11;1:29.112;23.168;1:52.280
16;1;21;1:52.537;0;;37.553;0;37.180;0;37.804;0;122.8;43:03.518;14:48:52.341;0:37.553;0:37.180;0:37.804;185.2;;Am;;Toyota Gazoo Racing;GF;37.553;37.18;37.804;15.518;15.518;22.035;37.553;15.498;53.051;21.682;1:14.733;14.422;1:29.155;23.382;1:52.537
16;1;22;1:52.134;0;;37.630;0;37.031;0;37.473;0;123.2;44:55.652;14:50:44.475;0:37.630;0:37.031;0:37.473;190.1;;Am;;Toyota Gazoo Racing;GF;37.63;37.031;37.473;15.504;15.504;22.126;37.630;15.432;53.062;21.599;1:14.661;14.058;1:28.719;23.415;1:52.134
16;1;23;1:52.278;0;;37.859;0;37.022;2;37.397;0;123.1;46:47.930;14:52:36.753;0:37.859;0:37.022;0:37.397;190.1;;Am;;Toyota Gazoo Racing;FF;37.859;37.022;37.397;15.727;15.727;22.132;37.859;15.454;53.313;21.568;1:14.881;14.154;1:29.035;23.243;1:52.278
17;1;1;2:43.289;0;;58.446;0;51.163;0;53.680;0;84.6;2:43.289;14:08:32.112;0:58.446;0:51.163;0:53.680;146.1;;Am;;Toyota Gazoo Racing;GF;58.446;51.163;53.68;;;;58.446;23.223;1:21.669;27.94;1:49.609;21.129;2:10.738;32.551;2:43.289
17;1;2;1:58.628;0;;42.558;0;37.767;0;38.303;0;116.5;4:41.917;14:10:30.740;0:42.558;0:37.767;0:38.303;185.2;;Am;;Toyota Gazoo Racing;GF;42.558;37.767;38.303;17.989;17.989;24.569;42.558;15.691;58.249;22.076;1:20.325;14.575;1:34.900;23.728;1:58.628
17;1;3;1:56.226;0;;39.091;0;38.607;0;38.528;0;118.9;6:38.143;14:12:26.966;0:39.091;0:38.607;0:38.528;186.2;;Am;;Toyota Gazoo Racing;GF;39.091;38.607;38.528;15.754;15.754;23.337;39.091;15.82;54.911;22.787;1:17.698;14.91;1:32.608;23.618;1:56.226
17;1;4;1:53.277;2;;38.155;2;37.419;0;37.703;2;122.0;8:31.420;14:14:20.243;0:38.155;0:37.419;0:37.703;184.3;;Am;;Toyota Gazoo Racing;GF;38.155;37.419;37.703;15.592;15.592;22.563;38.155;15.563;53.718;21.856;1:15.574;14.405;1:29.979;23.298;1:53.277
17;1;5;2:03.382;0;;38.588;0;41.199;0;43.595;0;112.0;10:34.802;14:16:23.625;0:38.588;0:41.199;0:43.595;176.2;;Am;;Toyota Gazoo Racing;FCY;38.588;41.199;43.595;15.960;15.960;22.628;38.588;16.862;55.450;24.337;1:19.787;16.174;1:35.961;27.421;2:03.382
17;1;6;2:56.742;0;;1:05.658;0;57.860;0;53.224;0;78.2;13:31.544;14:19:20.367;1:05.658;0:57.860;0:53.224;146.1;;Am;;Toyota Gazoo Racing;FCY;65.658;57.86;53.224;24.899;24.899;40.759;1:05.658;29.005;1:34.663;28.855;2:03.518;20.303;2:23.821;32.921;2:56.742
17;1;7;2:47.521;0;;55.044;0;1:00.644;0;51.833;0;82.5;16:19.065;14:22:07.888;0:55.044;1:00.644;0:51.833;139.2;;Am;;Toyota Gazoo Racing;FCY;55.044;60.644;51.833;23.388;23.388;31.656;55.044;27.431;1:22.475;33.213;1:55.688;19.485;2:15.173;32.348;2:47.521
17;1;8;2:26.756;0;;46.887;0;47.835;0;52.034;0;94.2;18:45.821;14:24:34.644;0:46.887;0:47.835;0:52.034;;;Am;;Toyota Gazoo Racing;GF;46.887;47.835;52.034;21.432;21.432;25.455;46.887;23.508;1:10.395;24.327;1:34.722;;;;2:26.756
17;1;9;1:53.938;0;;38.357;0;37.368;2;38.213;0;121.3;20:39.759;14:26:28.582;0:38.357;0:37.368;0:38.213;;;Am;;Toyota Gazoo Racing;GF;38.357;37.368;38.213;;;;38.357;15.57;53.927;21.798;1:15.725;;;;1:53.938
17;1;10;1:53.659;0;;38.191;0;37.644;0;37.824;0;121.6;22:33.418;14:28:22.241;0:38.191;0:37.644;0:37.824;;;Am;;Toyota Gazoo Racing;GF;38.191;37.644;37.824;;;;38.191;;;;1:15.835;;;;1:53.659
17;1;11;1:54.148;0;;38.487;0;37.876;0;37.785;0;121.1;24:27.566;14:30:16.389;0:38.487;0:37.876;0:37.785;;;Am;;Toyota Gazoo Racing;GF;38.487;37.876;37.785;14.663;14.663;23.824;38.487;;;;1:16.363;;;;1:54.148
17;1;12;2:00.084;0;;40.514;0;38.769;0;40.801;0;115.1;26:27.650;14:32:16.473;0:40.514;0:38.769;0:40.801;;;Am;;Toyota Gazoo Racing;GF;40.514;38.769;40.801;16.428;16.428;24.086;40.514;;;;1:19.283;;;;2:00.084
17;1;13;1:54.624;0;;38.588;0;37.775;0;38.261;0;120.5;28:22.274;14:34:11.097;0:38.588;0:37.775;0:38.261;187.2;;Am;;Toyota Gazoo Racing;GF;38.588;37.775;38.261;;;;38.588;;;;1:16.363;14.554;1:30.917;23.707;1:54.624
17;1;14;1:54.137;0;;38.320;0;37.665;0;38.152;0;121.1;30:16.411;14:36:05.234;0:38.320;0:37.665;0:38.152;183.1;;Am;;Toyota Gazoo Racing;GF;38.32;37.665;38.152;;;;38.320;15.638;53.958;22.027;1:15.985;15.366;1:31.351;22.786;1:54.137
17;1;15;1:54.742;0;;38.685;0;37.899;0;38.158;0;120.4;32:11.153;14:37:59.976;0:38.685;0:37.899;0:38.158;;;Am;;Toyota Gazoo Racing;GF;38.685;37.899;38.158;;;;38.685;;;;1:16.584;;;;1:54.742
17;1;16;1:54.420;0;;38.195;0;37.899;0;38.326;0;120.8;34:05.573;14:39:54.396;0:38.195;0:37.899;0:38.326;;;Am;;Toyota Gazoo Racing;GF;38.195;37.899;38.326;;;;38.195;15.578;53.773;22.321;1:16.094;;;;1:54.420
17;1;17;1:54.849;0;;38.501;0;37.710;0;38.638;0;120.3;36:00.422;14:41:49.245;0:38.501;0:37.710;0:38.638;;;Am;;Toyota Gazoo Racing;GF;38.501;37.71;38.638;;;;38.501;15.561;54.062;22.149;1:16.211;;;;1:54.849
17;1;18;1:57.246;0;;38.372;0;38.518;0;40.356;0;117.9;37:57.668;14:43:46.491;0:38.372;0:38.518;0:40.356;;;Am;;Toyota Gazoo Racing;GF;38.372;38.518;40.356;;;;38.372;15.498;53.870;23.02;1:16.890;;;;1:57.246
17;1;19;1:55.318;0;;38.874;0;38.202;0;38.242;0;119.8;39:52.986;14:45:41.809;0:38.874;0:38.202;0:38.242;;;Am;;Toyota Gazoo Racing;GF;38.874;38.202;38.242;;;;38.874;15.935;54.809;22.267;1:17.076;;;;1:55.318
17;1;20;1:54.763;0;;38.697;0;37.935;0;38.131;0;120.4;41:47.749;14:47:36.572;0:38.697;0:37.935;0:38.131;;;Am;;Toyota Gazoo Racing;GF;38.697;37.935;38.131;15.159;15.159;23.538;38.697;16.694;55.391;21.241;1:16.632;;;;1:54.763
17;1;21;1:54.755;0;;38.569;0;37.949;0;38.237;0;120.4;43:42.504;14:49:31.327;0:38.569;0:37.949;0:38.237;;;Am;;Toyota Gazoo Racing;GF;38.569;37.949;38.237;;;;38.569;;;;1:16.518;;;;1:54.755
17;1;22;1:54.477;0;;38.590;0;37.821;0;38.066;0;120.7;45:36.981;14:51:25.804;0:38.590;0:37.821;0:38.066;;;Am;;Toyota Gazoo Racing;GF;38.59;37.821;38.066;;;;38.590;15.83;54.420;21.991;1:16.411;;;;1:54.477
17;1;23;1:54.748;0;;38.798;0;37.814;0;38.136;0;120.4;47:31.729;14:53:20.552;0:38.798;0:37.814;0:38.136;182.1;;Am;;Toyota Gazoo Racing;FF;38.798;37.814;38.136;14.959;14.959;23.839;38.798;;;;1:16.612;14.582;1:31.194;23.554;1:54.748
2;1;1;2:42.005;0;;50.838;0;51.959;0;59.208;0;85.3;2:42.005;14:08:30.828;0:50.838;0:51.959;0:59.208;129.0;;Am;;Toyota Gazoo Racing;GF;50.838;51.959;59.208;;;;50.838;21.972;1:12.810;29.987;1:42.797;21.671;2:04.468;37.537;2:42.005
2;1;2;1:54.896;0;;40.002;0;37.136;0;37.758;0;120.3;4:36.901;14:10:25.724;0:40.002;0:37.136;0:37.758;184.3;;Am;;Toyota Gazoo Racing;GF;40.002;37.136;37.758;16.934;16.934;23.068;40.002;15.504;55.506;21.632;1:17.138;14.234;1:31.372;23.524;1:54.896
2;1;3;1:54.105;0;;38.212;0;38.157;0;37.736;0;121.1;6:31.006;14:12:19.829;0:38.212;0:38.157;0:37.736;185.2;;Am;;Toyota Gazoo Racing;GF;38.212;38.157;37.736;15.620;15.620;22.592;38.212;16.082;54.294;22.075;1:16.369;14.294;1:30.663;23.442;1:54.105
2;1;4;1:52.747;0;;37.817;0;37.347;0;37.583;0;122.6;8:23.753;14:14:12.576;0:37.817;0:37.347;0:37.583;185.2;;Am;;Toyota Gazoo Racing;GF;37.817;37.347;37.583;15.542;15.542;22.275;37.817;15.617;53.434;21.73;1:15.164;14.124;1:29.288;23.459;1:52.747
2;1;5;2:06.068;0;;37.724;0;40.347;0;47.997;0;109.6;10:29.821;14:16:18.644;0:37.724;0:40.347;0:47.997;182.1;;Am;;Toyota Gazoo Racing;FCY;37.724;40.347;47.997;15.567;15.567;22.157;37.724;15.616;53.340;24.731;1:18.071;17.814;1:35.885;30.183;2:06.068
2;1;6;2:55.178;0;;1:03.534;0;57.887;0;53.757;0;78.9;13:24.999;14:19:13.822;1:03.534;0:57.887;0:53.757;125.0;;Am;;Toyota Gazoo Racing;FCY;63.534;57.887;53.757;23.200;23.200;40.334;1:03.534;27.893;1:31.427;29.994;2:01.421;20.576;2:21.997;33.181;2:55.178
2;1;7;2:47.353;0;;54.766;0;1:00.745;0;51.842;0;82.6;16:12.352;14:22:01.175;0:54.766;1:00.745;0:51.842;121.1;;Am;;Toyota Gazoo Racing;FCY;54.766;60.745;51.842;22.777;22.777;31.989;54.766;26.819;1:21.585;33.926;1:55.511;19.206;2:14.717;32.636;2:47.353
2;1;8;2:28.771;0;;47.575;0;49.016;0;52.180;0;92.9;18:41.123;14:24:29.946;0:47.575;0:49.016;0:52.180;124.1;;Am;;Toyota Gazoo Racing;GF;47.575;49.016;52.18;21.558;21.558;26.017;47.575;22.038;1:09.613;26.978;1:36.591;19.872;1:56.463;32.308;2:28.771
2;1;9;1:52.709;0;;38.119;0;37.094;0;37.496;0;122.6;20:33.832;14:26:22.655;0:38.119;0:37.094;0:37.496;187.2;;Am;;Toyota Gazoo Racing;GF;38.119;37.094;37.496;15.546;15.546;22.573;38.119;15.539;53.658;21.555;1:15.213;14.189;1:29.402;23.307;1:52.709
2;1;10;1:52.552;0;;37.498;0;37.288;0;37.766;0;122.8;22:26.384;14:28:15.207;0:37.498;0:37.288;0:37.766;185.2;;Am;;Toyota Gazoo Racing;GF;37.498;37.288;37.766;15.468;15.468;22.03;37.498;15.639;53.137;21.649;1:14.786;14.386;1:29.172;23.38;1:52.552
2;1;11;1:52.433;0;;37.443;2;37.363;0;37.627;0;122.9;24:18.817;14:30:07.640;0:37.443;0:37.363;0:37.627;185.2;;Am;;Toyota Gazoo Racing;GF;37.443;37.363;37.627;15.325;15.325;22.118;37.443;15.581;53.024;21.782;1:14.806;14.352;1:29.158;23.275;1:52.433
2;1;12;1:52.257;0;;37.533;0;37.217;0;37.507;0;123.1;26:11.074;14:31:59.897;0:37.533;0:37.217;0:37.507;185.2;;Am;;Toyota Gazoo Racing;GF;37.533;37.217;37.507;15.444;15.444;22.089;37.533;15.667;53.200;21.55;1:14.750;14.289;1:29.039;23.218;1:52.257
2;1;13;1:52.743;0;;37.578;0;37.437;0;37.728;0;122.6;28:03.817;14:33:52.640;0:37.578;0:37.437;0:37.728;185.2;;Am;;Toyota Gazoo Racing;GF;37.578;37.437;37.728;15.423;15.423;22.155;37.578;15.631;53.209;21.806;1:15.015;14.493;1:29.508;23.235;1:52.743
2;1;14;1:52.334;0;;37.732;0;37.060;2;37.542;0;123.0;29:56.151;14:35:44.974;0:37.732;0:37.060;0:37.542;189.1;;Am;;Toyota Gazoo Racing;GF;37.732;37.06;37.542;15.580;15.580;22.152;37.732;15.556;53.288;21.504;1:14.792;14.302;1:29.094;23.24;1:52.334
2;1;15;1:52.339;0;;37.586;0;37.378;0;37.375;0;123.0;31:48.490;14:37:37.313;0:37.586;0:37.378;0:37.375;188.2;;Am;;Toyota Gazoo Racing;GF;37.586;37.378;37.375;15.469;15.469;22.117;37.586;15.466;53.052;21.912;1:14.964;14.294;1:29.258;23.081;1:52.339
2;1;16;1:52.084;0;;37.456;0;37.186;0;37.442;0;123.3;33:40.574;14:39:29.397;0:37.456;0:37.186;0:37.442;189.1;;Am;;Toyota Gazoo Racing;GF;37.456;37.186;37.442;15.404;15.404;22.052;37.456;15.519;52.975;21.667;1:14.642;14.058;1:28.700;23.384;1:52.084
2;1;17;1:52.376;0;;37.584;0;37.108;0;37.684;0;123.0;35:32.950;14:41:21.773;0:37.584;0:37.108;0:37.684;188.2;;Am;;Toyota Gazoo Racing;GF;37.584;37.108;37.684;15.392;15.392;22.192;37.584;15.493;53.077;21.615;1:14.692;14.424;1:29.116;23.26;1:52.376
2;1;18;1:52.039;2;;37.639;0;37.099;0;37.301;2;123.3;37:24.989;14:43:13.812;0:37.639;0:37.099;0:37.301;185.2;;Am;;Toyota Gazoo Racing;GF;37.639;37.099;37.301;15.508;15.508;22.131;37.639;15.617;53.256;21.482;1:14.738;14.09;1:28.828;23.211;1:52.039
2;1;19;1:52.218;0;;37.579;0;37.144;0;37.495;0;123.1;39:17.207;14:45:06.030;0:37.579;0:37.144;0:37.495;188.2;;Am;;Toyota Gazoo Racing;GF;37.579;37.144;37.495;15.454;15.454;22.125;37.579;15.549;53.128;21.595;1:14.723;14.155;1:28.878;23.34;1:52.218
2;1;20;1:52.290;0;;37.667;0;37.303;0;37.320;0;123.1;41:09.497;14:46:58.320;0:37.667;0:37.303;0:37.320;187.2;;Am;;Toyota Gazoo Racing;GF;37.667;37.303;37.32;15.486;15.486;22.181;37.667;15.696;53.363;21.607;1:14.970;14.085;1:29.055;23.235;1:52.290
2;1;21;1:52.170;0;;37.671;0;37.113;0;37.386;0;123.2;43:01.667;14:48:50.490;0:37.671;0:37.113;0:37.386;188.2;;Am;;Toyota Gazoo Racing;GF;37.671;37.113;37.386;15.471;15.471;22.2;37.671;15.627;53.298;21.486;1:14.784;14.148;1:28.932;23.238;1:52.170
2;1;22;1:52.402;0;;37.939;0;37.095;0;37.368;0;122.9;44:54.069;14:50:42.892;0:37.939;0:37.095;0:37.368;190.1;;Am;;Toyota Gazoo Racing;GF;37.939;37.095;37.368;15.475;15.475;22.464;37.939;15.599;53.538;21.496;1:15.034;14.029;1:29.063;23.339;1:52.402
2;1;23;1:52.260;0;;37.744;0;37.176;0;37.340;0;123.1;46:46.329;14:52:35.152;0:37.744;0:37.176;0:37.340;188.2;;Am;;Toyota Gazoo Racing;FF;37.744;37.176;37.34;15.627;15.627;22.117;37.744;15.549;53.293;21.627;1:14.920;14.053;1:28.973;23.287;1:52.260
21;1;1;2:42.672;0;;55.184;0;50.988;0;56.500;0;84.9;2:42.672;14:08:31.495;0:55.184;0:50.988;0:56.500;134.2;;Am;;Toyota Gazoo Racing;GF;55.184;50.988;56.5;;;;55.184;22.308;1:17.492;28.68;1:46.172;20.917;2:07.089;35.583;2:42.672
21;1;2;1:57.458;0;;41.565;0;38.115;0;37.778;0;117.6;4:40.130;14:10:28.953;0:41.565;0:38.115;0:37.778;185.2;;Am;;Toyota Gazoo Racing;GF;41.565;38.115;37.778;17.733;17.733;23.832;41.565;15.789;57.354;22.326;1:19.680;14.261;1:33.941;23.517;1:57.458
21;1;3;1:53.892;0;;38.338;0;37.667;0;37.887;0;121.3;6:34.022;14:12:22.845;0:38.338;0:37.667;0:37.887;185.2;;Am;;Toyota Gazoo Racing;GF;38.338;37.667;37.887;15.820;15.820;22.518;38.338;15.879;54.217;21.788;1:16.005;14.277;1:30.282;23.61;1:53.892
21;1;4;1:53.220;0;;37.918;0;37.565;0;37.737;0;122.0;8:27.242;14:14:16.065;0:37.918;0:37.565;0:37.737;185.2;;Am;;Toyota Gazoo Racing;GF;37.918;37.565;37.737;15.624;15.624;22.294;37.918;15.842;53.760;21.723;1:15.483;14.341;1:29.824;23.396;1:53.220
21;1;5;2:05.374;0;;38.647;0;40.911;0;45.816;0;110.2;10:32.616;14:16:21.439;0:38.647;0:40.911;0:45.816;182.1;;Am;;Toyota Gazoo Racing;FCY;38.647;40.911;45.816;15.665;15.665;22.982;38.647;17.042;55.689;23.869;1:19.558;15.968;1:35.526;29.848;2:05.374
21;1;6;2:56.105;0;;1:04.045;0;57.645;0;54.415;0;78.5;13:28.721;14:19:17.544;1:04.045;0:57.645;0:54.415;137.1;;Am;;Toyota Gazoo Racing;FCY;64.045;57.645;54.415;23.816;23.816;40.229;1:04.045;28.795;1:32.840;28.85;2:01.690;20.276;2:21.966;34.139;2:56.105
21;1;7;2:47.209;0;;54.382;0;1:00.399;0;52.428;0;82.6;16:15.930;14:22:04.753;0:54.382;1:00.399;0:52.428;129.0;;Am;;Toyota Gazoo Racing;FCY;54.382;60.399;52.428;21.865;21.865;32.517;54.382;27.31;1:21.692;33.089;1:54.781;19.306;2:14.087;33.122;2:47.209
21;1;8;2:27.401;0;;46.832;0;48.088;0;52.481;0;93.7;18:43.331;14:24:32.154;0:46.832;0:48.088;0:52.481;140.1;;Am;;Toyota Gazoo Racing;GF;46.832;48.088;52.481;21.212;21.212;25.62;46.832;22.404;1:09.236;25.684;1:34.920;20.061;1:54.981;32.42;2:27.401
21;1;9;1:53.888;0;;37.974;0;37.630;0;38.284;0;121.3;20:37.219;14:26:26.042;0:37.974;0:37.630;0:38.284;185.2;;Am;;Toyota Gazoo Racing;GF;37.974;37.63;38.284;15.748;15.748;22.226;37.974;15.613;53.587;22.017;1:15.604;14.315;1:29.919;23.969;1:53.888
21;1;10;1:53.797;0;;38.508;0;37.588;0;37.701;0;121.4;22:31.016;14:28:19.839;0:38.508;0:37.588;0:37.701;185.2;;Am;;Toyota Gazoo Racing;GF;38.508;37.588;37.701;15.943;15.943;22.565;38.508;15.747;54.255;21.841;1:16.096;14.303;1:30.399;23.398;1:53.797
21;1;11;1:54.708;0;;38.932;0;37.898;0;37.878;0;120.5;24:25.724;14:30:14.547;0:38.932;0:37.898;0:37.878;189.1;;Am;;Toyota Gazoo Racing;GF;38.932;37.898;37.878;15.778;15.778;23.154;38.932;15.584;54.516;22.314;1:16.830;14.479;1:31.309;23.399;1:54.708
21;1;12;1:52.989;0;;38.044;0;37.308;0;37.637;0;122.3;26:18.713;14:32:07.536;0:38.044;0:37.308;0:37.637;185.2;;Am;;Toyota Gazoo Racing;GF;38.044;37.308;37.637;15.639;15.639;22.405;38.044;15.658;53.702;21.65;1:15.352;14.318;1:29.670;23.319;1:52.989
21;1;13;1:53.217;0;;37.948;0;37.468;0;37.801;0;122.0;28:11.930;14:34:00.753;0:37.948;0:37.468;0:37.801;185.2;;Am;;Toyota Gazoo Racing;GF;37.948;37.468;37.801;15.804;15.804;22.144;37.948;15.619;53.567;21.849;1:15.416;14.369;1:29.785;23.432;1:53.217
21;1;14;1:52.927;0;;37.895;2;37.401;0;37.631;0;122.4;30:04.857;14:35:53.680;0:37.895;0:37.401;0:37.631;186.2;;Am;;Toyota Gazoo Racing;GF;37.895;37.401;37.631;15.577;15.577;22.318;37.895;15.609;53.504;21.792;1:15.296;14.257;1:29.553;23.374;1:52.927
21;1;15;1:52.632;2;;37.909;0;37.080;2;37.643;0;122.7;31:57.489;14:37:46.312;0:37.909;0:37.080;0:37.643;186.2;;Am;;Toyota Gazoo Racing;GF;37.909;37.08;37.643;15.562;15.562;22.347;37.909;15.478;53.387;21.602;1:14.989;14.261;1:29.250;23.382;1:52.632
21;1;16;1:53.130;0;;38.252;0;37.388;0;37.490;2;122.1;33:50.619;14:39:39.442;0:38.252;0:37.388;0:37.490;186.2;;Am;;Toyota Gazoo Racing;GF;38.252;37.388;37.49;15.630;15.630;22.622;38.252;15.763;54.015;21.625;1:15.640;14.214;1:29.854;23.276;1:53.130
21;1;17;1:53.835;0;;38.547;0;37.570;0;37.718;0;121.4;35:44.454;14:41:33.277;0:38.547;0:37.570;0:37.718;186.2;;Am;;Toyota Gazoo Racing;GF;38.547;37.57;37.718;15.821;15.821;22.726;38.547;15.69;54.237;21.88;1:16.117;14.307;1:30.424;23.411;1:53.835
21;1;18;3:00.029;0;B;37.906;0;37.660;0;1:44.463;0;76.8;38:44.483;14:44:33.306;0:37.906;0:37.660;1:44.463;186.2;;Am;;Toyota Gazoo Racing;GF;37.906;37.66;104.463;15.623;15.623;22.283;37.906;15.589;53.495;22.071;1:15.566;50.982;2:06.548;53.481;3:00.029
21;1;19;3:48.870;0;;2:29.011;0;39.989;0;39.870;0;60.4;42:33.353;14:48:22.176;2:29.011;0:39.989;0:39.870;169.0;0:02:24.558;Am;;Toyota Gazoo Racing;GF;149.011;39.989;39.87;2:04.486;2:04.486;24.525;2:29.011;16.519;2:45.530;23.47;3:09.000;15.854;3:24.854;24.016;3:48.870
21;1;20;1:55.234;0;;38.953;0;38.262;0;38.019;0;119.9;44:28.587;14:50:17.410;0:38.953;0:38.262;0:38.019;184.3;;Am;;Toyota Gazoo Racing;GF;38.953;38.262;38.019;16.021;16.021;22.932;38.953;16.018;54.971;22.244;1:17.215;14.472;1:31.687;23.547;1:55.234
21;1;21;1:54.186;0;;38.285;0;37.818;0;38.083;0;121.0;46:22.773;14:52:11.596;0:38.285;0:37.818;0:38.083;185.2;;Am;;Toyota Gazoo Racing;GF;38.285;37.818;38.083;15.873;15.873;22.412;38.285;15.746;54.031;22.072;1:16.103;14.509;1:30.612;23.574;1:54.186
21;1;22;1:53.045;0;;38.051;0;37.328;0;37.666;0;122.2;48:15.818;14:54:04.641;0:38.051;0:37.328;0:37.666;185.2;;Am;;Toyota Gazoo Racing;FF;38.051;37.328;37.666;15.727;15.727;22.324;38.051;15.591;53.642;21.737;1:15.379;14.268;1:29.647;23.398;1:53.045
3;1;1;2:43.869;0;;1:00.318;0;50.930;0;52.621;0;84.3;2:43.869;14:08:32.692;1:00.318;0:50.930;0:52.621;151.0;;Am;;Toyota Gazoo Racing;GF;60.318;50.93;52.621;;;;1:00.318;23.745;1:24.063;27.185;1:51.248;21.082;2:12.330;31.539;2:43.869
3;1;2;2:01.405;0;;42.493;0;39.945;0;38.967;0;113.8;4:45.274;14:10:34.097;0:42.493;0:39.945;0:38.967;179.1;;Am;;Toyota Gazoo Racing;GF;42.493;39.945;38.967;17.957;17.957;24.536;42.493;16.188;58.681;23.757;1:22.438;15.076;1:37.514;23.891;2:01.405
3;1;3;1:55.791;0;;39.566;0;38.047;0;38.178;0;119.3;6:41.065;14:12:29.888;0:39.566;0:38.047;0:38.178;186.2;;Am;;Toyota Gazoo Racing;GF;39.566;38.047;38.178;16.015;16.015;23.551;39.566;16.031;55.597;22.016;1:17.613;14.584;1:32.197;23.594;1:55.791
