NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;PIT_TIME;CLASS;GROUP;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;IM1a_time;IM1a_elapsed;INT-1_time;INT-1_elapsed;IM2a_time;IM2a_elapsed;INT-2_time;INT-2_elapsed;IM3a_time;IM3a_elapsed;FL_time;FL_elapsed
2;1;7;2:33.331;0;;39.030;0;57.256;0;57.045;0;90.1;14:49.918;13:10:39.496;0:39.030;0:57.256;0:57.045;178.2;;Am;;Toyota Gazoo Racing;FCY;39.03;57.256;57.045;;;;39.030;;;;1:36.286;;;;2:33.331
2;1;8;2:26.034;0;;49.684;0;48.211;0;48.139;0;94.6;17:15.952;13:13:05.530;0:49.684;0:48.211;0:48.139;125.0;;Am;;Toyota Gazoo Racing;GF;49.684;48.211;48.139;;;;49.684;;;;1:37.895;;;;2:26.034
2;1;9;1:52.926;0;;38.079;0;37.295;0;37.552;0;122.4;19:08.878;13:14:58.456;0:38.079;0:37.295;0:37.552;184.3;;Am;;Toyota Gazoo Racing;GF;38.079;37.295;37.552;;;;38.079;;;;1:15.374;;;;1:52.926
2;1;10;1:53.762;0;;38.225;0;37.766;0;37.771;0;121.5;21:02.640;13:16:52.218;0:38.225;0:37.766;0:37.771;184.3;;Am;;Toyota Gazoo Racing;GF;38.225;37.766;37.771;;;;38.225;;;;1:15.991;;;;1:53.762
2;1;11;1:53.047;0;;38.029;0;37.461;0;37.557;0;122.2;22:55.687;13:18:45.265;0:38.029;0:37.461;0:37.557;184.3;;Am;;Toyota Gazoo Racing;GF;38.029;37.461;37.557;;;;38.029;;;;1:15.490;;;;1:53.047
2;1;12;2:25.334;0;;37.938;0;51.445;0;55.951;0;95.1;25:21.021;13:21:10.599;0:37.938;0:51.445;0:55.951;179.1;;Am;;Toyota Gazoo Racing;FCY;37.938;51.445;55.951;;;;37.938;;;;1:29.383;;;;2:25.334
2;1;13;2:43.617;0;;59.369;0;56.194;0;48.054;0;84.5;28:04.638;13:23:54.216;0:59.369;0:56.194;0:48.054;119.1;;Am;;Toyota Gazoo Racing;FCY;59.369;56.194;48.054;;;;59.369;;;;1:55.563;;;;2:43.617
2;1;14;2:22.459;0;;46.007;0;46.879;0;49.573;0;97.0;30:27.097;13:26:16.675;0:46.007;0:46.879;0:49.573;136.0;;Am;;Toyota Gazoo Racing;GF;46.007;46.879;49.573;;;;46.007;;;;1:32.886;;;;2:22.459
2;1;15;1:53.323;0;;38.334;0;37.369;0;37.620;0;121.9;32:20.420;13:28:09.998;0:38.334;0:37.369;0:37.620;184.3;;Am;;Toyota Gazoo Racing;GF;38.334;37.369;37.62;;;;38.334;;;;1:15.703;;;;1:53.323
2;1;16;1:52.615;2;;37.753;0;37.308;0;37.554;0;122.7;34:13.035;13:30:02.613;0:37.753;0:37.308;0:37.554;184.3;;Am;;Toyota Gazoo Racing;GF;37.753;37.308;37.554;;;;37.753;;;;1:15.061;;;;1:52.615
2;1;17;1:52.793;0;;37.778;0;37.327;0;37.688;0;122.5;36:05.828;13:31:55.406;0:37.778;0:37.327;0:37.688;185.2;;Am;;Toyota Gazoo Racing;GF;37.778;37.327;37.688;;;;37.778;;;;1:15.105;;;;1:52.793
2;1;18;1:53.078;0;;37.834;0;37.507;0;37.737;0;122.2;37:58.906;13:33:48.484;0:37.834;0:37.507;0:37.737;185.2;;Am;;Toyota Gazoo Racing;GF;37.834;37.507;37.737;;;;37.834;;;;1:15.341;;;;1:53.078
2;1;19;1:52.850;0;;37.928;0;37.236;0;37.686;0;122.4;39:51.756;13:35:41.334;0:37.928;0:37.236;0:37.686;184.3;;Am;;Toyota Gazoo Racing;GF;37.928;37.236;37.686;;;;37.928;;;;1:15.164;;;;1:52.850
2;1;20;1:52.765;0;;37.897;0;37.157;2;37.711;0;122.5;41:44.521;13:37:34.099;0:37.897;0:37.157;0:37.711;185.2;;Am;;Toyota Gazoo Racing;GF;37.897;37.157;37.711;;;;37.897;;;;1:15.054;;;;1:52.765
2;1;21;1:52.619;0;;37.870;0;37.263;0;37.486;2;122.7;43:37.140;13:39:26.718;0:37.870;0:37.263;0:37.486;;;Am;;Toyota Gazoo Racing;GF;37.87;37.263;37.486;;;;37.870;;;;1:15.133;;;;1:52.619
2;1;22;1:53.590;0;;37.600;3;37.224;0;38.766;0;121.6;45:30.730;13:41:20.308;0:37.600;0:37.224;0:38.766;;;Am;;Toyota Gazoo Racing;FF;37.6;37.224;38.766;;;;37.600;;;;1:14.824;;;;1:53.590
21;1;1;2:48.441;0;;57.576;0;52.784;0;58.081;0;82.0;2:48.441;12:58:38.019;0:57.576;0:52.784;0:58.081;134.2;;Am;;Toyota Gazoo Racing;GF;57.576;52.784;58.081;;;;57.576;;;;1:50.360;;;;2:48.441
21;1;2;1:57.871;0;;40.861;0;38.497;0;38.513;0;117.2;4:46.312;13:00:35.890;0:40.861;0:38.497;0:38.513;180.0;;Am;;Toyota Gazoo Racing;GF;40.861;38.497;38.513;;;;40.861;;;;1:19.358;;;;1:57.871
21;1;3;1:59.269;0;;38.987;0;41.731;0;38.551;0;115.9;6:45.581;13:02:35.159;0:38.987;0:41.731;0:38.551;183.1;;Am;;Toyota Gazoo Racing;GF;38.987;41.731;38.551;;;;38.987;;;;1:20.718;;;;1:59.269
21;1;4;1:57.151;0;;39.086;0;39.021;0;39.044;0;117.9;8:42.732;13:04:32.310;0:39.086;0:39.021;0:39.044;181.2;;Am;;Toyota Gazoo Racing;GF;39.086;39.021;39.044;;;;39.086;;;;1:18.107;;;;1:57.151
21;1;5;1:57.904;0;;38.996;0;40.226;0;38.682;0;117.2;10:40.636;13:06:30.214;0:38.996;0:40.226;0:38.682;184.3;;Am;;Toyota Gazoo Racing;GF;38.996;40.226;38.682;;;;38.996;;;;1:19.222;;;;1:57.904
21;1;6;1:55.602;0;;38.770;0;38.143;0;38.689;0;119.5;12:36.238;13:08:25.816;0:38.770;0:38.143;0:38.689;179.1;;Am;;Toyota Gazoo Racing;FCY;38.77;38.143;38.689;;;;38.770;;;;1:16.913;;;;1:55.602
21;1;7;2:25.022;0;;43.248;0;42.651;0;59.123;0;95.3;15:01.260;13:10:50.838;0:43.248;0:42.651;0:59.123;170.1;;Am;;Toyota Gazoo Racing;FCY;43.248;42.651;59.123;;;;43.248;;;;1:25.899;;;;2:25.022
21;1;8;2:21.582;0;;49.334;0;45.596;0;46.652;0;97.6;17:22.842;13:13:12.420;0:49.334;0:45.596;0:46.652;145.2;;Am;;Toyota Gazoo Racing;GF;49.334;45.596;46.652;;;;49.334;;;;1:34.930;;;;2:21.582
21;1;9;2:00.737;0;;39.795;0;40.112;0;40.830;0;114.4;19:23.579;13:15:13.157;0:39.795;0:40.112;0:40.830;180.0;;Am;;Toyota Gazoo Racing;GF;39.795;40.112;40.83;;;;39.795;;;;1:19.907;;;;2:00.737
21;1;10;1:56.060;0;;38.787;0;38.73;0;38.543;0;119.1;21:19.639;13:17:09.217;0:38.787;0:38.730;0:38.543;184.3;;Am;;Toyota Gazoo Racing;GF;38.787;38.73;38.543;;;;38.787;;;;1:17.517;;;;1:56.060
21;1;11;1:56.130;0;;39.079;0;38.311;0;38.740;0;119.0;23:15.769;13:19:05.347;0:39.079;0:38.311;0:38.740;180.0;;Am;;Toyota Gazoo Racing;GF;39.079;38.311;38.74;;;;39.079;;;;1:17.390;;;;1:56.130
21;1;12;2:16.568;0;;40.983;0;40.379;0;55.206;0;101.2;25:32.337;13:21:21.915;0:40.983;0:40.379;0:55.206;179.1;;Am;;Toyota Gazoo Racing;FCY;40.983;40.379;55.206;;;;40.983;;;;1:21.362;;;;2:16.568
21;1;13;2:43.946;0;;58.579;0;56.456;0;48.911;0;84.3;28:16.283;13:24:05.861;0:58.579;0:56.456;0:48.911;123.0;;Am;;Toyota Gazoo Racing;FCY;58.579;56.456;48.911;;;;58.579;;;;1:55.035;;;;2:43.946
21;1;14;2:17.191;0;;44.141;0;47.399;0;45.651;0;100.7;30:33.474;13:26:23.052;0:44.141;0:47.399;0:45.651;160.0;;Am;;Toyota Gazoo Racing;GF;44.141;47.399;45.651;;;;44.141;;;;1:31.540;;;;2:17.191
21;1;15;1:56.397;0;;38.612;0;38.823;0;38.962;0;118.7;32:29.871;13:28:19.449;0:38.612;0:38.823;0:38.962;185.2;;Am;;Toyota Gazoo Racing;GF;38.612;38.823;38.962;;;;38.612;;;;1:17.435;;;;1:56.397
21;1;16;1:55.410;0;;39.330;0;37.824;0;38.256;0;119.7;34:25.281;13:30:14.859;0:39.330;0:37.824;0:38.256;184.3;;Am;;Toyota Gazoo Racing;GF;39.33;37.824;38.256;;;;39.330;;;;1:17.154;;;;1:55.410
21;1;17;1:54.613;0;;39.021;0;37.712;0;37.880;0;120.6;36:19.894;13:32:09.472;0:39.021;0:37.712;0:37.880;185.2;;Am;;Toyota Gazoo Racing;GF;39.021;37.712;37.88;;;;39.021;;;;1:16.733;;;;1:54.613
21;1;18;1:54.245;0;;38.445;0;37.574;0;38.226;0;120.9;38:14.139;13:34:03.717;0:38.445;0:37.574;0:38.226;183.1;;Am;;Toyota Gazoo Racing;GF;38.445;37.574;38.226;;;;38.445;;;;1:16.019;;;;1:54.245
21;1;19;1:56.499;0;;39.395;0;38.423;0;38.681;0;118.6;40:10.638;13:36:00.216;0:39.395;0:38.423;0:38.681;185.2;;Am;;Toyota Gazoo Racing;GF;39.395;38.423;38.681;;;;39.395;;;;1:17.818;;;;1:56.499
21;1;20;1:53.712;2;;38.387;0;37.525;0;37.800;2;121.5;42:04.350;13:37:53.928;0:38.387;0:37.525;0:37.800;185.2;;Am;;Toyota Gazoo Racing;GF;38.387;37.525;37.8;;;;38.387;;;;1:15.912;;;;1:53.712
21;1;21;1:55.034;0;;38.578;0;37.539;0;38.917;0;120.1;43:59.384;13:39:48.962;0:38.578;0:37.539;0:38.917;185.2;;Am;;Toyota Gazoo Racing;GF;38.578;37.539;38.917;;;;38.578;;;;1:16.117;;;;1:55.034
21;1;22;1:57.388;0;;37.952;2;37.285;2;42.151;0;117.7;45:56.772;13:41:46.350;0:37.952;0:37.285;0:42.151;185.2;;Am;;Toyota Gazoo Racing;FF;37.952;37.285;42.151;;;;37.952;;;;1:15.237;;;;1:57.388
3;1;1;3:14.584;0;B;1:00.373;0;53.106;0;1:21.105;0;71.0;3:14.584;12:59:04.162;1:00.373;0:53.106;1:21.105;141.2;;Am;Legends;Toyota Gazoo Racing;GF;60.373;53.106;81.105;;;;1:00.373;;;;1:53.479;;;;3:14.584
3;1;2;2:06.790;0;;49.580;0;38.549;0;38.661;0;109.0;5:21.374;13:01:10.952;0:49.580;0:38.549;0:38.661;181.2;0:00:51.210;Am;Legends;Toyota Gazoo Racing;GF;49.58;38.549;38.661;;;;49.580;;;;1:28.129;;;;2:06.790
3;1;3;1:56.750;0;;39.250;0;38.409;0;39.091;0;118.4;7:18.124;13:03:07.702;0:39.250;0:38.409;0:39.091;181.2;;Am;Legends;Toyota Gazoo Racing;GF;39.25;38.409;39.091;;;;39.250;;;;1:17.659;;;;1:56.750
3;1;4;1:56.529;0;;39.206;0;38.505;0;38.818;0;118.6;9:14.653;13:05:04.231;0:39.206;0:38.505;0:38.818;182.1;;Am;Legends;Toyota Gazoo Racing;GF;39.206;38.505;38.818;;;;39.206;;;;1:17.711;;;;1:56.529
3;1;5;1:56.869;0;;39.488;0;38.569;0;38.812;0;118.2;11:11.522;13:07:01.100;0:39.488;0:38.569;0:38.812;175.0;;Am;Legends;Toyota Gazoo Racing;GF;39.488;38.569;38.812;;;;39.488;;;;1:18.057;;;;1:56.869
3;1;6;1:56.445;0;;39.176;0;38.147;0;39.122;0;118.7;13:07.967;13:08:57.545;0:39.176;0:38.147;0:39.122;181.2;;Am;Legends;Toyota Gazoo Racing;FCY;39.176;38.147;39.122;;;;39.176;;;;1:17.323;;;;1:56.445
3;1;7;2:02.187;0;;39.434;0;39.295;0;43.458;0;113.1;15:10.154;13:10:59.732;0:39.434;0:39.295;0:43.458;174.2;;Am;Legends;Toyota Gazoo Racing;FCY;39.434;39.295;43.458;;;;39.434;;;;1:18.729;;;;2:02.187
3;1;8;2:18.309;0;;50.010;0;44.732;0;43.567;0;99.9;17:28.463;13:13:18.041;0:50.010;0:44.732;0:43.567;164.1;;Am;Legends;Toyota Gazoo Racing;GF;50.01;44.732;43.567;;;;50.010;;;;1:34.742;;;;2:18.309
3;1;9;1:59.170;0;;41.020;0;39.379;0;38.771;0;116.0;19:27.633;13:15:17.211;0:41.020;0:39.379;0:38.771;180.0;;Am;Legends;Toyota Gazoo Racing;GF;41.02;39.379;38.771;;;;41.020;;;;1:20.399;;;;1:59.170
3;1;10;1:56.572;0;;39.374;0;38.273;0;38.925;0;118.5;21:24.205;13:17:13.783;0:39.374;0:38.273;0:38.925;182.1;;Am;Legends;Toyota Gazoo Racing;GF;39.374;38.273;38.925;;;;39.374;;;;1:17.647;;;;1:56.572
3;1;11;1:55.676;0;;39.004;0;38.179;0;38.493;0;119.5;23:19.881;13:19:09.459;0:39.004;0:38.179;0:38.493;181.2;;Am;Legends;Toyota Gazoo Racing;GF;39.004;38.179;38.493;;;;39.004;;;;1:17.183;;;;1:55.676
3;1;12;2:16.536;0;;41.133;0;41.473;0;53.930;0;101.2;25:36.417;13:21:25.995;0:41.133;0:41.473;0:53.930;176.2;;Am;Legends;Toyota Gazoo Racing;FCY;41.133;41.473;53.93;;;;41.133;;;;1:22.606;;;;2:16.536
3;1;13;2:44.642;0;;59.076;0;55.794;0;49.772;0;83.9;28:21.059;13:24:10.637;0:59.076;0:55.794;0:49.772;138.1;;Am;Legends;Toyota Gazoo Racing;FCY;59.076;55.794;49.772;;;;59.076;;;;1:54.870;;;;2:44.642
3;1;14;2:15.626;0;;42.639;0;48.228;0;44.759;0;101.9;30:36.685;13:26:26.263;0:42.639;0:48.228;0:44.759;169.0;;Am;Legends;Toyota Gazoo Racing;GF;42.639;48.228;44.759;;;;42.639;;;;1:30.867;;;;2:15.626
3;1;15;1:56.701;0;;39.252;0;38.563;0;38.886;0;118.4;32:33.386;13:28:22.964;0:39.252;0:38.563;0:38.886;183.1;;Am;Legends;Toyota Gazoo Racing;GF;39.252;38.563;38.886;;;;39.252;;;;1:17.815;;;;1:56.701
3;1;16;1:58.387;0;;39.514;0;38.855;0;40.018;0;116.7;34:31.773;13:30:21.351;0:39.514;0:38.855;0:40.018;180.0;;Am;Legends;Toyota Gazoo Racing;GF;39.514;38.855;40.018;;;;39.514;;;;1:18.369;;;;1:58.387
3;1;17;1:58.214;0;;41.031;0;38.273;0;38.910;0;116.9;36:29.987;13:32:19.565;0:41.031;0:38.273;0:38.910;181.2;;Am;Legends;Toyota Gazoo Racing;GF;41.031;38.273;38.91;;;;41.031;;;;1:19.304;;;;1:58.214
3;1;18;1:55.550;0;;38.932;0;38.269;0;38.349;2;119.6;38:25.537;13:34:15.115;0:38.932;0:38.269;0:38.349;181.2;;Am;Legends;Toyota Gazoo Racing;GF;38.932;38.269;38.349;;;;38.932;;;;1:17.201;;;;1:55.550
3;1;19;1:55.854;0;;39.088;0;38.034;2;38.732;0;119.3;40:21.391;13:36:10.969;0:39.088;0:38.034;0:38.732;180.0;;Am;Legends;Toyota Gazoo Racing;GF;39.088;38.034;38.732;;;;39.088;;;;1:17.122;;;;1:55.854
3;1;20;1:55.321;2;;38.726;2;38.039;0;38.556;0;119.8;42:16.712;13:38:06.290;0:38.726;0:38.039;0:38.556;180.0;;Am;Legends;Toyota Gazoo Racing;GF;38.726;38.039;38.556;;;;38.726;;;;1:16.765;;;;1:55.321
3;1;21;1:56.751;0;;38.989;0;38.071;0;39.691;0;118.4;44:13.463;13:40:03.041;0:38.989;0:38.071;0:39.691;182.1;;Am;Legends;Toyota Gazoo Racing;GF;38.989;38.071;39.691;;;;38.989;;;;1:17.060;;;;1:56.751
3;1;22;1:57.806;0;;38.751;0;38.386;0;40.669;0;117.3;46:11.269;13:42:00.847;0:38.751;0:38.386;0:40.669;177.0;;Am;Legends;Toyota Gazoo Racing;FF;38.751;38.386;40.669;;;;38.751;;;;1:17.137;;;;1:57.806
31;1;1;2:51.362;0;;1:05.512;0;51.564;0;54.286;0;80.6;2:51.362;12:58:40.940;1:05.512;0:51.564;0:54.286;146.1;;Am;;Toyota Gazoo Racing;GF;65.512;51.564;54.286;;;;1:05.512;;;;1:57.076;;;;2:51.362
31;1;2;2:00.344;0;;41.074;0;40.449;0;38.821;0;114.8;4:51.706;13:00:41.284;0:41.074;0:40.449;0:38.821;180.0;;Am;;Toyota Gazoo Racing;GF;41.074;40.449;38.821;;;;41.074;;;;1:21.523;;;;2:00.344
31;1;3;1:56.821;0;;40.110;0;38.001;0;38.710;0;118.3;6:48.527;13:02:38.105;0:40.110;0:38.001;0:38.710;184.3;;Am;;Toyota Gazoo Racing;GF;40.11;38.001;38.71;;;;40.110;;;;1:18.111;;;;1:56.821
31;1;4;1:56.453;0;;39.853;0;37.993;0;38.607;0;118.7;8:44.980;13:04:34.558;0:39.853;0:37.993;0:38.607;184.3;;Am;;Toyota Gazoo Racing;GF;39.853;37.993;38.607;;;;39.853;;;;1:17.846;;;;1:56.453
31;1;5;1:54.998;0;;38.513;0;38.161;0;38.324;0;120.2;10:39.978;13:06:29.556;0:38.513;0:38.161;0:38.324;182.1;;Am;;Toyota Gazoo Racing;GF;38.513;38.161;38.324;;;;38.513;;;;1:16.674;;;;1:54.998
31;1;6;1:54.687;0;;38.888;0;37.897;0;37.902;0;120.5;12:34.665;13:08:24.243;0:38.888;0:37.897;0:37.902;184.3;;Am;;Toyota Gazoo Racing;FCY;38.888;37.897;37.902;;;;38.888;;;;1:16.785;;;;1:54.687
31;1;7;2:25.169;0;;40.973;0;44.867;0;59.329;0;95.2;14:59.834;13:10:49.412;0:40.973;0:44.867;0:59.329;177.0;;Am;;Toyota Gazoo Racing;FCY;40.973;44.867;59.329;;;;40.973;;;;1:25.840;;;;2:25.169
31;1;8;2:22.044;0;;49.465;0;45.649;0;46.930;0;97.3;17:21.878;13:13:11.456;0:49.465;0:45.649;0:46.930;144.0;;Am;;Toyota Gazoo Racing;GF;49.465;45.649;46.93;;;;49.465;;;;1:35.114;;;;2:22.044
31;1;9;1:58.686;0;;39.940;0;39.901;0;38.845;0;116.4;19:20.564;13:15:10.142;0:39.940;0:39.901;0:38.845;179.1;;Am;;Toyota Gazoo Racing;GF;39.94;39.901;38.845;;;;39.940;;;;1:19.841;;;;1:58.686
31;1;10;1:54.498;0;;38.763;0;37.622;0;38.113;0;120.7;21:15.062;13:17:04.640;0:38.763;0:37.622;0:38.113;185.2;;Am;;Toyota Gazoo Racing;GF;38.763;37.622;38.113;;;;38.763;;;;1:16.385;;;;1:54.498
31;1;11;1:53.769;0;;38.122;0;37.42;0;38.227;0;121.5;23:08.831;13:18:58.409;0:38.122;0:37.420;0:38.227;183.1;;Am;;Toyota Gazoo Racing;GF;38.122;37.42;38.227;;;;38.122;;;;1:15.542;;;;1:53.769
31;1;12;2:20.345;0;;39.446;0;43.122;0;57.777;0;98.5;25:29.176;13:21:18.754;0:39.446;0:43.122;0:57.777;181.2;;Am;;Toyota Gazoo Racing;FCY;39.446;43.122;57.777;;;;39.446;;;;1:22.568;;;;2:20.345
31;1;13;2:43.584;0;;58.648;0;56.234;0;48.702;0;84.5;28:12.760;13:24:02.338;0:58.648;0:56.234;0:48.702;121.1;;Am;;Toyota Gazoo Racing;FCY;58.648;56.234;48.702;;;;58.648;;;;1:54.882;;;;2:43.584
31;1;14;2:18.251;0;;44.786;0;46.239;0;47.226;0;99.9;30:31.011;13:26:20.589;0:44.786;0:46.239;0:47.226;148.1;;Am;;Toyota Gazoo Racing;GF;44.786;46.239;47.226;;;;44.786;;;;1:31.025;;;;2:18.251
31;1;15;1:56.740;0;;38.769;0;38.755;0;39.216;0;118.4;32:27.751;13:28:17.329;0:38.769;0:38.755;0:39.216;180.0;;Am;;Toyota Gazoo Racing;GF;38.769;38.755;39.216;;;;38.769;;;;1:17.524;;;;1:56.740
31;1;16;1:54.920;0;;38.787;0;37.807;0;38.326;0;120.2;34:22.671;13:30:12.249;0:38.787;0:37.807;0:38.326;186.2;;Am;;Toyota Gazoo Racing;GF;38.787;37.807;38.326;;;;38.787;;;;1:16.594;;;;1:54.920
31;1;17;1:53.722;0;;37.941;0;37.548;0;38.233;0;121.5;36:16.393;13:32:05.971;0:37.941;0:37.548;0:38.233;185.2;;Am;;Toyota Gazoo Racing;GF;37.941;37.548;38.233;;;;37.941;;;;1:15.489;;;;1:53.722
31;1;18;1:54.738;0;;39.094;0;37.597;0;38.047;0;120.4;38:11.131;13:34:00.709;0:39.094;0:37.597;0:38.047;184.3;;Am;;Toyota Gazoo Racing;GF;39.094;37.597;38.047;;;;39.094;;;;1:16.691;;;;1:54.738
31;1;19;1:53.531;2;;38.377;0;37.372;0;37.782;0;121.7;40:04.662;13:35:54.240;0:38.377;0:37.372;0:37.782;185.2;;Am;;Toyota Gazoo Racing;GF;38.377;37.372;37.782;;;;38.377;;;;1:15.749;;;;1:53.531
31;1;20;1:53.871;0;;38.571;0;37.581;0;37.719;2;121.3;41:58.533;13:37:48.111;0:38.571;0:37.581;0:37.719;186.2;;Am;;Toyota Gazoo Racing;GF;38.571;37.581;37.719;;;;38.571;;;;1:16.152;;;;1:53.871
31;1;21;1:53.653;0;;38.321;0;37.419;0;37.913;0;121.6;43:52.186;13:39:41.764;0:38.321;0:37.419;0:37.913;186.2;;Am;;Toyota Gazoo Racing;GF;38.321;37.419;37.913;;;;38.321;;;;1:15.740;;;;1:53.653
31;1;22;1:55.426;0;;37.842;2;37.194;2;40.390;0;119.7;45:47.612;13:41:37.190;0:37.842;0:37.194;0:40.390;186.2;;Am;;Toyota Gazoo Racing;FF;37.842;37.194;40.39;;;;37.842;;;;1:15.036;;;;1:55.426
41;1;1;2:51.572;0;;1:06.153;0;51.447;0;53.972;0;80.5;2:51.572;12:58:41.150;1:06.153;0:51.447;0:53.972;151.0;;Am;;Toyota Gazoo Racing;GF;66.153;51.447;53.972;;;;1:06.153;;;;1:57.600;;;;2:51.572
41;1;2;2:01.160;0;;43.515;0;39.208;0;38.437;0;114.0;4:52.732;13:00:42.310;0:43.515;0:39.208;0:38.437;178.2;;Am;;Toyota Gazoo Racing;GF;43.515;39.208;38.437;;;;43.515;;;;1:22.723;;;;2:01.160
41;1;3;1:57.107;0;;40.129;0;38.48;0;38.498;0;118.0;6:49.839;13:02:39.417;0:40.129;0:38.480;0:38.498;182.1;;Am;;Toyota Gazoo Racing;GF;40.129;38.48;38.498;;;;40.129;;;;1:18.609;;;;1:57.107
41;1;4;1:57.873;0;;39.108;0;39.794;0;38.971;0;117.2;8:47.712;13:04:37.290;0:39.108;0:39.794;0:38.971;180.0;;Am;;Toyota Gazoo Racing;GF;39.108;39.794;38.971;;;;39.108;;;;1:18.902;;;;1:57.873
41;1;5;1:56.667;0;;39.411;0;39.236;0;38.020;0;118.4;10:44.379;13:06:33.957;0:39.411;0:39.236;0:38.020;180.0;;Am;;Toyota Gazoo Racing;GF;39.411;39.236;38.02;;;;39.411;;;;1:18.647;;;;1:56.667
41;1;6;1:54.354;2;;38.472;2;38.166;0;37.716;2;120.8;12:38.733;13:08:28.311;0:38.472;0:38.166;0:37.716;184.3;;Am;;Toyota Gazoo Racing;FCY;38.472;38.166;37.716;;;;38.472;;;;1:16.638;;;;1:54.354
41;1;7;2:24.507;0;;42.654;0;42.585;0;59.268;0;95.6;15:03.240;13:10:52.818;0:42.654;0:42.585;0:59.268;169.0;;Am;;Toyota Gazoo Racing;FCY;42.654;42.585;59.268;;;;42.654;;;;1:25.239;;;;2:24.507
41;1;8;2:21.892;0;;49.275;0;45.082;0;47.535;0;97.4;17:25.132;13:13:14.710;0:49.275;0:45.082;0:47.535;155.2;;Am;;Toyota Gazoo Racing;GF;49.275;45.082;47.535;;;;49.275;;;;1:34.357;;;;2:21.892
41;1;9;2:00.216;0;;43.190;0;38.418;0;38.608;0;114.9;19:25.348;13:15:14.926;0:43.190;0:38.418;0:38.608;180.0;;Am;;Toyota Gazoo Racing;GF;43.19;38.418;38.608;;;;43.190;;;;1:21.608;;;;2:00.216
41;1;10;1:56.449;0;;40.246;0;38.138;0;38.065;0;118.7;21:21.797;13:17:11.375;0:40.246;0:38.138;0:38.065;179.1;;Am;;Toyota Gazoo Racing;GF;40.246;38.138;38.065;;;;40.246;;;;1:18.384;;;;1:56.449
41;1;11;1:56.179;0;;39.270;0;38.429;0;38.480;0;118.9;23:17.976;13:19:07.554;0:39.270;0:38.429;0:38.480;180.0;;Am;;Toyota Gazoo Racing;GF;39.27;38.429;38.48;;;;39.270;;;;1:17.699;;;;1:56.179
41;1;12;2:17.150;0;;41.491;0;41.052;0;54.607;0;100.7;25:35.126;13:21:24.704;0:41.491;0:41.052;0:54.607;175.0;;Am;;Toyota Gazoo Racing;FCY;41.491;41.052;54.607;;;;41.491;;;;1:22.543;;;;2:17.150
41;1;13;2:44.087;0;;58.807;0;56.094;0;49.186;0;84.2;28:19.213;13:24:08.791;0:58.807;0:56.094;0:49.186;140.1;;Am;;Toyota Gazoo Racing;FCY;58.807;56.094;49.186;;;;58.807;;;;1:54.901;;;;2:44.087
41;1;14;2:16.739;0;;43.627;0;47.821;0;45.291;0;101.1;30:35.952;13:26:25.530;0:43.627;0:47.821;0:45.291;154.1;;Am;;Toyota Gazoo Racing;GF;43.627;47.821;45.291;;;;43.627;;;;1:31.448;;;;2:16.739
41;1;15;1:56.471;0;;39.194;0;38.03;0;39.247;0;118.6;32:32.423;13:28:22.001;0:39.194;0:38.030;0:39.247;179.1;;Am;;Toyota Gazoo Racing;GF;39.194;38.03;39.247;;;;39.194;;;;1:17.224;;;;1:56.471
41;1;16;1:58.472;0;;40.343;0;38.142;0;39.987;0;116.6;34:30.895;13:30:20.473;0:40.343;0:38.142;0:39.987;175.0;;Am;;Toyota Gazoo Racing;GF;40.343;38.142;39.987;;;;40.343;;;;1:18.485;;;;1:58.472
41;1;17;1:55.665;0;;39.287;0;38.015;0;38.363;0;119.5;36:26.560;13:32:16.138;0:39.287;0:38.015;0:38.363;179.1;;Am;;Toyota Gazoo Racing;GF;39.287;38.015;38.363;;;;39.287;;;;1:17.302;;;;1:55.665
41;1;18;1:55.689;0;;38.795;0;37.911;2;38.983;0;119.4;38:22.249;13:34:11.827;0:38.795;0:37.911;0:38.983;177.0;;Am;;Toyota Gazoo Racing;GF;38.795;37.911;38.983;;;;38.795;;;;1:16.706;;;;1:55.689
41;1;19;1:55.403;0;;38.731;0;38.348;0;38.324;0;119.7;40:17.652;13:36:07.230;0:38.731;0:38.348;0:38.324;177.0;;Am;;Toyota Gazoo Racing;GF;38.731;38.348;38.324;;;;38.731;;;;1:17.079;;;;1:55.403
41;1;20;1:55.826;0;;38.723;0;38.728;0;38.375;0;119.3;42:13.478;13:38:03.056;0:38.723;0:38.728;0:38.375;177.0;;Am;;Toyota Gazoo Racing;GF;38.723;38.728;38.375;;;;38.723;;;;1:17.451;;;;1:55.826
41;1;21;1:56.773;0;;39.122;0;37.916;0;39.735;0;118.3;44:10.251;13:39:59.829;0:39.122;0:37.916;0:39.735;180.0;;Am;;Toyota Gazoo Racing;GF;39.122;37.916;39.735;;;;39.122;;;;1:17.038;;;;1:56.773
