expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,telemetry_name,telemetry_value,timestamp,vehicle_id,vehicle_number
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accx_can,-0.146,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accy_can,-0.629,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,aps,0.19,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62380981445312,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Lat_Min,33.53132247924805,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,Steering_Angle,-45.300000000000004,2025-09-05T00:28:00.305Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accx_can,-0.148,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accy_can,-0.634,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,aps,2.2800000000000002,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62380981445312,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Lat_Min,33.53132247924805,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,Steering_Angle,-44.400000000000006,2025-09-05T00:28:00.262Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accx_can,-0.166,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accy_can,-0.641,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,aps,0,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62382507324219,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Lat_Min,33.53131103515625,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,Steering_Angle,-44.5,2025-09-05T00:28:00.218Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accx_can,-0.188,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,accy_can,-0.67,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,aps,0,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62382507324219,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,VBOX_Lat_Min,33.53131103515625,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.209Z,GR86-002-000,0,Steering_Angle,-45.2,2025-09-05T00:28:00.175Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,accx_can,-0.196,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,accy_can,-0.671,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,aps,0,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62384796142578,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,VBOX_Lat_Min,33.53130340576172,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,Steering_Angle,-46,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,speed,75.7,2025-09-05T00:28:00.132Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,Laptrigger_lapdist_dls,3206,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,nmot,5353,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,accx_can,-0.179,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,accy_can,-0.645,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,aps,0,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62384796142578,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,VBOX_Lat_Min,33.53130340576172,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,Steering_Angle,-46.5,2025-09-05T00:28:00.089Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,accx_can,-0.152,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,accy_can,-0.623,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,aps,0,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,pbrake_r,0,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,pbrake_f,0,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62384796142578,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,VBOX_Lat_Min,33.53130340576172,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:23.202Z,GR86-002-000,0,Steering_Angle,-46.400000000000006,2025-09-05T00:28:00.047Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accx_can,-0.20800000000000002,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accy_can,-0.627,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,aps,0,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_r,3.065,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_f,2.7,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,gear,1,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62386322021484,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Lat_Min,33.53129196166992,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,Steering_Angle,-45.6,2025-09-05T00:28:00.003Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accx_can,-0.20700000000000002,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accy_can,-0.589,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_r,4.87,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_f,4.5,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62386322021484,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Lat_Min,33.53129196166992,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,Steering_Angle,-44,2025-09-05T00:27:59.957Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,speed,77.92,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accx_can,-0.233,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accy_can,-0.593,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_r,4.87,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_f,4.5,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6238784790039,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Lat_Min,33.531280517578125,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,Steering_Angle,-43.2,2025-09-05T00:27:59.914Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,Laptrigger_lapdist_dls,3202,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,nmot,5583,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accx_can,-0.257,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,accy_can,-0.613,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_r,4.87,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,pbrake_f,4.47,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Long_Minutes,-86.6238784790039,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,VBOX_Lat_Min,33.531280517578125,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.328Z,GR86-002-000,0,Steering_Angle,-42.400000000000006,2025-09-05T00:27:59.872Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accx_can,-0.268,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accy_can,-0.583,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_r,5.675,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_f,5.11,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62389373779297,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Lat_Min,33.53126907348633,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,Steering_Angle,-41.5,2025-09-05T00:27:59.828Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accx_can,-0.35000000000000003,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accy_can,-0.592,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_r,9.065,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_f,8.36,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62389373779297,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Lat_Min,33.53126907348633,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,Steering_Angle,-40.900000000000006,2025-09-05T00:27:59.785Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accx_can,-0.374,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accy_can,-0.554,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_r,12.895,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_f,12.42,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62389373779297,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Lat_Min,33.53126907348633,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,Steering_Angle,-40.1,2025-09-05T00:27:59.742Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accx_can,-0.367,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accy_can,-0.531,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_r,14.24,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_f,14.085,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Long_Minutes,-86.62391662597656,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,VBOX_Lat_Min,33.53125762939453,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,Steering_Angle,-37.800000000000004,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,speed,79.33,2025-09-05T00:27:59.698Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accx_can,-0.316,2025-09-05T00:27:59.655Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,accy_can,-0.514,2025-09-05T00:27:59.655Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,aps,0,2025-09-05T00:27:59.655Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_r,14.3,2025-09-05T00:27:59.655Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,pbrake_f,14.3,2025-09-05T00:27:59.655Z,GR86-002-000,0
,2,I_R06_2025-09-07,R1,kafka:gr-raw,2025-09-06T18:40:21.327Z,GR86-002-000,0,gear,1,2025-09-05T00:27:59.655Z,GR86-002-000,0
